Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  287217/574476      __gnu_cxx::__normal_iterator<std::tuple<int, int, int>*, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > >::__normal_iterator(std::tuple<int, int, int>* const&) [132]
-----------------------------------------------
                0.00    0.00  287217/287217      std::_Tuple_impl<0ul, int, int, int>::_M_head(std::_Tuple_impl<0ul, int, int, int> const&) [171]
[168]    0.0    0.00    0.00  287217         std::_Head_base<0ul, int, false>::_M_head(std::_Head_base<0ul, int, false> const&) [168]
-----------------------------------------------
                0.00    0.00  287217/287217      std::_Tuple_impl<1ul, int, int>::_M_head(std::_Tuple_impl<1ul, int, int> const&) [172]
[169]    0.0    0.00    0.00  287217         std::_Head_base<1ul, int, false>::_M_head(std::_Head_base<1ul, int, false> const&) [169]
-----------------------------------------------
                0.00    0.00  287217/287217      std::_Tuple_impl<2ul, int>::_M_head(std::_Tuple_impl<2ul, int> const&) [173]
[170]    0.0    0.00    0.00  287217         std::_Head_base<2ul, int, false>::_M_head(std::_Head_base<2ul, int, false> const&) [170]
-----------------------------------------------
                0.00    0.00  287217/287217      int const& std::__get_helper<0ul, int, int, int>(std::_Tuple_impl<0ul, int, int, int> const&) [175]
[171]    0.0    0.00    0.00  287217         std::_Tuple_impl<0ul, int, int, int>::_M_head(std::_Tuple_impl<0ul, int, int, int> const&) [171]
                0.00    0.00  287217/287217      std::_Head_base<0ul, int, false>::_M_head(std::_Head_base<0ul, int, false> const&) [168]
-----------------------------------------------
                0.00    0.00  287217/287217      int const& std::__get_helper<1ul, int, int>(std::_Tuple_impl<1ul, int, int> const&) [176]
[172]    0.0    0.00    0.00  287217         std::_Tuple_impl<1ul, int, int>::_M_head(std::_Tuple_impl<1ul, int, int> const&) [172]
                0.00    0.00  287217/287217      std::_Head_base<1ul, int, false>::_M_head(std::_Head_base<1ul, int, false> const&) [169]
-----------------------------------------------
                0.00    0.00  287217/287217      int const& std::__get_helper<2ul, int>(std::_Tuple_impl<2ul, int> const&) [177]
[173]    0.0    0.00    0.00  287217         std::_Tuple_impl<2ul, int>::_M_head(std::_Tuple_impl<2ul, int> const&) [173]
                0.00    0.00  287217/287217      std::_Head_base<2ul, int, false>::_M_head(std::_Head_base<2ul, int, false> const&) [170]
-----------------------------------------------
                0.00    0.00  287217/287217      std::tuple<int, int, int>& std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::emplace_back<int&, int&, int&>(int&, int&, int&) [7]
[174]    0.0    0.00    0.00  287217         std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::back() [174]
                0.00    0.00  287217/287238      std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::end() [164]
                0.00    0.00  287217/287217      __gnu_cxx::__normal_iterator<std::tuple<int, int, int>*, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > >::operator-(long) const [167]
                0.00    0.00  287217/574434      __gnu_cxx::__normal_iterator<std::tuple<int, int, int>*, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > >::operator*() const [140]
-----------------------------------------------
                0.00    0.00  287217/287217      std::tuple_element<0ul, std::tuple<int, int, int> >::type const& std::get<0ul, int, int, int>(std::tuple<int, int, int> const&) [178]
[175]    0.0    0.00    0.00  287217         int const& std::__get_helper<0ul, int, int, int>(std::_Tuple_impl<0ul, int, int, int> const&) [175]
                0.00    0.00  287217/287217      std::_Tuple_impl<0ul, int, int, int>::_M_head(std::_Tuple_impl<0ul, int, int, int> const&) [171]
-----------------------------------------------
                0.00    0.00  287217/287217      std::tuple_element<1ul, std::tuple<int, int, int> >::type const& std::get<1ul, int, int, int>(std::tuple<int, int, int> const&) [179]
[176]    0.0    0.00    0.00  287217         int const& std::__get_helper<1ul, int, int>(std::_Tuple_impl<1ul, int, int> const&) [176]
                0.00    0.00  287217/287217      std::_Tuple_impl<1ul, int, int>::_M_head(std::_Tuple_impl<1ul, int, int> const&) [172]
-----------------------------------------------
                0.00    0.00  287217/287217      std::tuple_element<2ul, std::tuple<int, int, int> >::type const& std::get<2ul, int, int, int>(std::tuple<int, int, int> const&) [180]
[177]    0.0    0.00    0.00  287217         int const& std::__get_helper<2ul, int>(std::_Tuple_impl<2ul, int> const&) [177]
                0.00    0.00  287217/287217      std::_Tuple_impl<2ul, int>::_M_head(std::_Tuple_impl<2ul, int> const&) [173]
-----------------------------------------------
                0.00    0.00  287217/287217      readGraph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&) [2]
[178]    0.0    0.00    0.00  287217         std::tuple_element<0ul, std::tuple<int, int, int> >::type const& std::get<0ul, int, int, int>(std::tuple<int, int, int> const&) [178]
                0.00    0.00  287217/287217      int const& std::__get_helper<0ul, int, int, int>(std::_Tuple_impl<0ul, int, int, int> const&) [175]
-----------------------------------------------
                0.00    0.00  287217/287217      readGraph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&) [2]
[179]    0.0    0.00    0.00  287217         std::tuple_element<1ul, std::tuple<int, int, int> >::type const& std::get<1ul, int, int, int>(std::tuple<int, int, int> const&) [179]
                0.00    0.00  287217/287217      int const& std::__get_helper<1ul, int, int>(std::_Tuple_impl<1ul, int, int> const&) [176]
-----------------------------------------------
                0.00    0.00  287217/287217      readGraph(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&) [2]
[180]    0.0    0.00    0.00  287217         std::tuple_element<2ul, std::tuple<int, int, int> >::type const& std::get<2ul, int, int, int>(std::tuple<int, int, int> const&) [180]
                0.00    0.00  287217/287217      int const& std::__get_helper<2ul, int>(std::_Tuple_impl<2ul, int> const&) [177]
-----------------------------------------------
                0.00    0.00       2/259990      std::vector<Edge, std::allocator<Edge> >::_M_erase_at_end(Edge*) [464]
                0.00    0.00   20000/259990      std::vector<Edge, std::allocator<Edge> >::~vector() [265]
                0.00    0.00  239988/259990      void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<int const&, int const&>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, int const&, int const&) [18]
[181]    0.0    0.00    0.00  259990         std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() [181]
-----------------------------------------------
                0.00    0.00       2/240106      void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<int, int&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, int&&, int&) [85]
                0.00    0.00      28/240106      void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<long long&, int const&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long long&, int const&) [74]
                0.00    0.00      32/240106      void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<long long&, int&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long long&, int&) [80]
                0.00    0.00  240044/240106      __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::difference_type __gnu_cxx::operator-<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > > const&) [199]
[182]    0.0    0.00    0.00  240106         __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::base() const [182]
-----------------------------------------------
                0.00    0.00       1/240096      std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >::_S_max_size(std::allocator<std::vector<Edge, std::allocator<Edge> > > const&) [571]
                0.00    0.00       1/240096      std::vector<long long, std::allocator<long long> >::_S_max_size(std::allocator<long long> const&) [585]
                0.00    0.00       1/240096      std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [578]
                0.00    0.00       3/240096      std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [411]
                0.00    0.00      40/240096      std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_S_max_size(std::allocator<std::tuple<int, int, int> > const&) [332]
                0.00    0.00      62/240096      std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_S_max_size(std::allocator<std::pair<long long, int> > const&) [319]
                0.00    0.00  239988/240096      std::vector<Edge, std::allocator<Edge> >::_S_max_size(std::allocator<Edge> const&) [188]
[183]    0.0    0.00    0.00  240096         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [183]
-----------------------------------------------
                0.00    0.00  239988/239988      std::allocator_traits<std::allocator<Edge> >::max_size(std::allocator<Edge> const&) [187]
[184]    0.0    0.00    0.00  239988         __gnu_cxx::new_allocator<Edge>::max_size() const [184]
                0.00    0.00  239988/359982      __gnu_cxx::new_allocator<Edge>::_M_max_size() const [163]
-----------------------------------------------
                0.00    0.00  239988/239988      std::vector<Edge, std::allocator<Edge> >::max_size() const [186]
[185]    0.0    0.00    0.00  239988         std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() const [185]
-----------------------------------------------
                0.00    0.00  239988/239988      std::vector<Edge, std::allocator<Edge> >::_M_check_len(unsigned long, char const*) const [33]
[186]    0.0    0.00    0.00  239988         std::vector<Edge, std::allocator<Edge> >::max_size() const [186]
                0.00    0.00  239988/239988      std::vector<Edge, std::allocator<Edge> >::_S_max_size(std::allocator<Edge> const&) [188]
                0.00    0.00  239988/239988      std::_Vector_base<Edge, std::allocator<Edge> >::_M_get_Tp_allocator() const [185]
-----------------------------------------------
                0.00    0.00  239988/239988      std::vector<Edge, std::allocator<Edge> >::_S_max_size(std::allocator<Edge> const&) [188]
[187]    0.0    0.00    0.00  239988         std::allocator_traits<std::allocator<Edge> >::max_size(std::allocator<Edge> const&) [187]
                0.00    0.00  239988/239988      __gnu_cxx::new_allocator<Edge>::max_size() const [184]
-----------------------------------------------
                0.00    0.00  239988/239988      std::vector<Edge, std::allocator<Edge> >::max_size() const [186]
[188]    0.0    0.00    0.00  239988         std::vector<Edge, std::allocator<Edge> >::_S_max_size(std::allocator<Edge> const&) [188]
                0.00    0.00  239988/239988      std::allocator_traits<std::allocator<Edge> >::max_size(std::allocator<Edge> const&) [187]
                0.00    0.00  239988/240096      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [183]
-----------------------------------------------
                0.00    0.00  239988/239988      void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<int const&, int const&>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, int const&, int const&) [18]
[189]    0.0    0.00    0.00  239988         std::vector<Edge, std::allocator<Edge> >::_S_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&) [189]
                0.00    0.00  239988/239988      std::vector<Edge, std::allocator<Edge> >::_S_do_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&, std::integral_constant<bool, true>) [190]
-----------------------------------------------
                0.00    0.00  239988/239988      std::vector<Edge, std::allocator<Edge> >::_S_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&) [189]
[190]    0.0    0.00    0.00  239988         std::vector<Edge, std::allocator<Edge> >::_S_do_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&, std::integral_constant<bool, true>) [190]
                0.00    0.00  239988/239988      Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [191]
-----------------------------------------------
                0.00    0.00  239988/239988      std::vector<Edge, std::allocator<Edge> >::_S_do_relocate(Edge*, Edge*, Edge*, std::allocator<Edge>&, std::integral_constant<bool, true>) [190]
[191]    0.0    0.00    0.00  239988         Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [191]
                0.00    0.00  719964/719964      Edge* std::__niter_base<Edge*>(Edge*) [109]
                0.00    0.00  239988/239988      Edge* std::__relocate_a_1<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [192]
-----------------------------------------------
                0.00    0.00  239988/239988      Edge* std::__relocate_a<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [191]
[192]    0.0    0.00    0.00  239988         Edge* std::__relocate_a_1<Edge*, Edge*, std::allocator<Edge> >(Edge*, Edge*, Edge*, std::allocator<Edge>&) [192]
                0.00    0.00 1239938/1859907     Edge* std::__addressof<Edge>(Edge&) [100]
                0.00    0.00  619969/619969      void std::__relocate_object_a<Edge, Edge, std::allocator<Edge> >(Edge*, Edge*, std::allocator<Edge>&) [117]
-----------------------------------------------
                0.00    0.00       2/200021      Edge& std::vector<Edge, std::allocator<Edge> >::emplace_back<int&, long long&>(int&, long long&) [76]
                0.00    0.00       2/200021      void std::allocator_traits<std::allocator<Edge> >::construct<Edge, int&, long long&>(std::allocator<Edge>&, Edge*, int&, long long&) [84]
                0.00    0.00       2/200021      void __gnu_cxx::new_allocator<Edge>::construct<Edge, int&, long long&>(Edge*, int&, long long&) [87]
                0.00    0.00      14/200021      void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<long long&, int const&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long long&, int const&) [74]
                0.00    0.00      16/200021      void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<long long&, int&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long long&, int&) [80]
                0.00    0.00   19540/200021      void std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::emplace<long long&, int&>(long long&, int&) [47]
                0.00    0.00   19540/200021      std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<long long&, int&>(long long&, int&) [60]
                0.00    0.00   19540/200021      void std::allocator_traits<std::allocator<std::pair<long long, int> > >::construct<std::pair<long long, int>, long long&, int&>(std::allocator<std::pair<long long, int> >&, std::pair<long long, int>*, long long&, int&) [67]
                0.00    0.00   19540/200021      void __gnu_cxx::new_allocator<std::pair<long long, int> >::construct<std::pair<long long, int>, long long&, int&>(std::pair<long long, int>*, long long&, int&) [68]
                0.00    0.00   19540/200021      std::pair<long long, int>::pair<long long&, int&, true>(long long&, int&) [69]
                0.00    0.00   20457/200021      void std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::emplace<long long&, int const&>(long long&, int const&) [46]
                0.00    0.00   20457/200021      std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<long long&, int const&>(long long&, int const&) [50]
                0.00    0.00   20457/200021      void std::allocator_traits<std::allocator<std::pair<long long, int> > >::construct<std::pair<long long, int>, long long&, int const&>(std::allocator<std::pair<long long, int> >&, std::pair<long long, int>*, long long&, int const&) [56]
                0.00    0.00   20457/200021      void __gnu_cxx::new_allocator<std::pair<long long, int> >::construct<std::pair<long long, int>, long long&, int const&>(std::pair<long long, int>*, long long&, int const&) [62]
                0.00    0.00   20457/200021      std::pair<long long, int>::pair<long long&, true>(long long&, int const&) [251]
[193]    0.0    0.00    0.00  200021         long long& std::forward<long long&>(std::remove_reference<long long&>::type&) [193]
-----------------------------------------------
                0.00    0.00   49150/147450      void std::__relocate_object_a<std::pair<long long, int>, std::pair<long long, int>, std::allocator<std::pair<long long, int> > >(std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [229]
                0.00    0.00   98300/147450      std::pair<long long, int>* std::__relocate_a_1<std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> > >(std::pair<long long, int>*, std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [323]
[194]    0.0    0.00    0.00  147450         std::pair<long long, int>* std::__addressof<std::pair<long long, int> >(std::pair<long long, int>&) [194]
-----------------------------------------------
                0.00    0.00       2/140456      deleteEdgeAndUpdate(std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&, int, int)::{lambda(std::vector<Edge, std::allocator<Edge> >&, int)#1}::operator()(std::vector<Edge, std::allocator<Edge> >&, int) const [75]
                0.00    0.00       2/140456      std::vector<Edge, std::allocator<Edge> >::erase(__gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge const*, std::vector<Edge, std::allocator<Edge> > >) [78]
                0.00    0.00   20458/140456      deleteEdgeAndUpdate(std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&, int, int) [23]
                0.00    0.00  119994/140456      void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<int const&, int const&>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, int const&, int const&) [18]
[195]    0.0    0.00    0.00  140456         std::vector<Edge, std::allocator<Edge> >::begin() [195]
                0.00    0.00  140456/1429792     __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::__normal_iterator(Edge* const&) [103]
-----------------------------------------------
                0.00    0.00   20000/139994      std::_Vector_base<Edge, std::allocator<Edge> >::~_Vector_base() [263]
                0.00    0.00  119994/139994      void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<int const&, int const&>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, int const&, int const&) [18]
[196]    0.0    0.00    0.00  139994         std::_Vector_base<Edge, std::allocator<Edge> >::_M_deallocate(Edge*, unsigned long) [196]
                0.00    0.00  119994/119994      std::allocator_traits<std::allocator<Edge> >::deallocate(std::allocator<Edge>&, Edge*, unsigned long) [206]
-----------------------------------------------
                0.00    0.00       1/120046      std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [518]
                0.00    0.00      20/120046      std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > >::_M_check_len(unsigned long, char const*) const [350]
                0.00    0.00      31/120046      std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_check_len(unsigned long, char const*) const [336]
                0.00    0.00  119994/120046      std::vector<Edge, std::allocator<Edge> >::_M_check_len(unsigned long, char const*) const [33]
[197]    0.0    0.00    0.00  120046         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [197]
-----------------------------------------------
                0.00    0.00       1/120025      void std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::emplace<int, int&>(int&&, int&) [81]
                0.00    0.00       1/120025      std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<int, int&>(int&&, int&) [83]
                0.00    0.00      14/120025      std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<long long&, int const&>(long long&, int const&) [50]
                0.00    0.00      16/120025      std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<long long&, int&>(long long&, int&) [60]
                0.00    0.00   19540/120025      void std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::emplace<long long&, int&>(long long&, int&) [47]
                0.00    0.00   20457/120025      void std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::emplace<long long&, int const&>(long long&, int const&) [46]
                0.00    0.00   39998/120025      std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, std::greater<void> >::pop() [12]
                0.00    0.00   39998/120025      std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::back() [55]
[198]    0.0    0.00    0.00  120025         std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::end() [198]
                0.00    0.00  120025/2331425     __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::__normal_iterator(std::pair<long long, int>* const&) [97]
-----------------------------------------------
                0.00    0.00       1/120022      void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<int, int&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, int&&, int&) [85]
                0.00    0.00      14/120022      void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<long long&, int const&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long long&, int const&) [74]
                0.00    0.00      16/120022      void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<long long&, int&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long long&, int&) [80]
                0.00    0.00   39995/120022      void std::__pop_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> > >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<void> >&) [14]
                0.00    0.00   39998/120022      void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::greater<void>) [45]
                0.00    0.00   39998/120022      void std::pop_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::greater<void> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::greater<void>) [13]
[199]    0.0    0.00    0.00  120022         __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::difference_type __gnu_cxx::operator-<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > > const&) [199]
                0.00    0.00  240044/240106      __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::base() const [182]
-----------------------------------------------
                0.00    0.00       2/119999      std::vector<Edge, std::allocator<Edge> >::_M_erase(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >) [79]
                0.00    0.00       3/119999      __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > std::__find_if<__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<deleteEdgeAndUpdate(std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&, int, int)::{lambda(std::vector<Edge, std::allocator<Edge> >&, int)#1}::operator()(std::vector<Edge, std::allocator<Edge> >&, int) const::{lambda(Edge const&)#1}> >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, __gnu_cxx::__ops::_Iter_pred<deleteEdgeAndUpdate(std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&, int, int)::{lambda(std::vector<Edge, std::allocator<Edge> >&, int)#1}::operator()(std::vector<Edge, std::allocator<Edge> >&, int) const::{lambda(Edge const&)#1}>, std::random_access_iterator_tag) [479]
                0.00    0.00  119994/119999      void std::vector<Edge, std::allocator<Edge> >::_M_realloc_insert<int const&, int const&>(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >, int const&, int const&) [18]
[200]    0.0    0.00    0.00  119999         __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::difference_type __gnu_cxx::operator-<Edge*, std::vector<Edge, std::allocator<Edge> > >(__gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&, __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > > const&) [200]
                0.00    0.00  239998/1696222     __gnu_cxx::__normal_iterator<Edge*, std::vector<Edge, std::allocator<Edge> > >::base() const [101]
-----------------------------------------------
                0.00    0.00   40000/119998      std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::end() const [233]
                0.00    0.00   79998/119998      std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::begin() const [217]
[201]    0.0    0.00    0.00  119998         __gnu_cxx::__normal_iterator<std::pair<long long, int> const*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::__normal_iterator(std::pair<long long, int> const* const&) [201]
-----------------------------------------------
                0.00    0.00  119994/119994      std::allocator_traits<std::allocator<Edge> >::deallocate(std::allocator<Edge>&, Edge*, unsigned long) [206]
[202]    0.0    0.00    0.00  119994         __gnu_cxx::new_allocator<Edge>::deallocate(Edge*, unsigned long) [202]
-----------------------------------------------
                0.00    0.00  119994/119994      std::allocator_traits<std::allocator<Edge> >::allocate(std::allocator<Edge>&, unsigned long) [207]
[203]    0.0    0.00    0.00  119994         __gnu_cxx::new_allocator<Edge>::allocate(unsigned long, void const*) [203]
