Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   13334/26668       std::allocator<long long>::allocator(std::allocator<long long> const&) [208]
                0.00    0.00   13334/13334       std::vector<long long, std::allocator<long long> >::_S_max_size(std::allocator<long long> const&) [332]
                0.00    0.00   13334/40002       std::allocator<long long>::~allocator() [182]
-----------------------------------------------
                0.00    0.00       2/13334       main [2]
                0.00    0.00   13332/13334       distributeGraph(int, int, std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > > const&, int, std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&, int&, int&) [538]
[334]    0.0    0.00    0.00   13334         std::vector<long long, std::allocator<long long> >::data() [334]
                0.00    0.00   13334/13334       long long* std::vector<long long, std::allocator<long long> >::_M_data_ptr<long long>(long long*) const [320]
-----------------------------------------------
                0.00    0.00   13334/13334       int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [329]
[335]    0.0    0.00    0.00   13334         void std::_Construct<int>(int*) [335]
                0.00    0.00   13334/2056322     operator new(unsigned long, void*) [79]
-----------------------------------------------
                0.00    0.00   13334/13334       long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [341]
[336]    0.0    0.00    0.00   13334         long long* std::__fill_n_a<long long*, unsigned long, long long>(long long*, unsigned long, long long const&, std::random_access_iterator_tag) [336]
                0.00    0.00   13334/13334       void std::__fill_a<long long*, long long>(long long*, long long*, long long const&) [342]
-----------------------------------------------
                0.00    0.00   13334/13334       int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [329]
[337]    0.0    0.00    0.00   13334         int* std::__addressof<int>(int&) [337]
-----------------------------------------------
                0.00    0.00   13334/13334       long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [341]
[338]    0.0    0.00    0.00   13334         std::iterator_traits<long long*>::iterator_category std::__iterator_category<long long*>(long long* const&) [338]
-----------------------------------------------
                0.00    0.00   13334/13334       int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [340]
[339]    0.0    0.00    0.00   13334         int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [339]
                0.00    0.00   13334/13334       int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [329]
-----------------------------------------------
                0.00    0.00   13334/13334       std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long) [330]
[340]    0.0    0.00    0.00   13334         int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [340]
                0.00    0.00   13334/13334       int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long) [339]
-----------------------------------------------
                0.00    0.00       2/13334       long long* std::__uninitialized_fill_n<true>::__uninit_fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [523]
                0.00    0.00   13332/13334       long long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long long*, unsigned long>(long long*, unsigned long) [345]
[341]    0.0    0.00    0.00   13334         long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [341]
                0.00    0.00   13334/13334       std::iterator_traits<long long*>::iterator_category std::__iterator_category<long long*>(long long* const&) [338]
                0.00    0.00   13334/26670       std::__size_to_integer(unsigned long) [201]
                0.00    0.00   13334/13334       long long* std::__fill_n_a<long long*, unsigned long, long long>(long long*, unsigned long, long long const&, std::random_access_iterator_tag) [336]
-----------------------------------------------
                0.00    0.00   13334/13334       long long* std::__fill_n_a<long long*, unsigned long, long long>(long long*, unsigned long, long long const&, std::random_access_iterator_tag) [336]
[342]    0.0    0.00    0.00   13334         void std::__fill_a<long long*, long long>(long long*, long long*, long long const&) [342]
                0.00    0.00   13334/13334       __gnu_cxx::__enable_if<std::__is_scalar<long long>::__value, void>::__type std::__fill_a1<long long*, long long>(long long*, long long*, long long const&) [343]
-----------------------------------------------
                0.00    0.00   13334/13334       void std::__fill_a<long long*, long long>(long long*, long long*, long long const&) [342]
[343]    0.0    0.00    0.00   13334         __gnu_cxx::__enable_if<std::__is_scalar<long long>::__value, void>::__type std::__fill_a1<long long*, long long>(long long*, long long*, long long const&) [343]
-----------------------------------------------
                0.00    0.00    6665/13333       void std::__adjust_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long, std::pair<long long, int>, __gnu_cxx::__ops::_Iter_comp_iter<Compare> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long, long, std::pair<long long, int>, __gnu_cxx::__ops::_Iter_comp_iter<Compare>) [381]
                0.00    0.00    6668/13333       void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, Compare>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, Compare) [383]
[344]    0.0    0.00    0.00   13333         void std::__push_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long, std::pair<long long, int>, __gnu_cxx::__ops::_Iter_comp_val<Compare> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long, long, std::pair<long long, int>, __gnu_cxx::__ops::_Iter_comp_val<Compare>&) [344]
                0.00    0.00   28776/282626      __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::operator+(long) const [131]
                0.00    0.00   14743/321673      __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::operator*() const [125]
                0.00    0.00   14038/125274      std::remove_reference<std::pair<long long, int>&>::type&& std::move<std::pair<long long, int>&>(std::pair<long long, int>&) [152]
                0.00    0.00   14038/84172       std::pair<long long, int>::operator=(std::pair<long long, int>&&) [164]
                0.00    0.00   14034/14034       bool __gnu_cxx::__ops::_Iter_comp_val<Compare>::operator()<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::pair<long long, int> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::pair<long long, int>&) [273]
-----------------------------------------------
                0.00    0.00   13332/13332       long long* std::__uninitialized_default_n<long long*, unsigned long>(long long*, unsigned long) [350]
[345]    0.0    0.00    0.00   13332         long long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long long*, unsigned long>(long long*, unsigned long) [345]
                0.00    0.00   13332/13332       long long* std::__addressof<long long>(long long&) [349]
                0.00    0.00   13332/13332       void std::_Construct<long long>(long long*) [348]
                0.00    0.00   13332/13334       long long* std::fill_n<long long*, unsigned long, long long>(long long*, unsigned long, long long const&) [341]
-----------------------------------------------
                0.00    0.00   13332/13332       std::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [347]
[346]    0.0    0.00    0.00   13332         std::vector<long long, std::allocator<long long> >::_M_default_initialize(unsigned long) [346]
                0.00    0.00   13332/26670       std::_Vector_base<long long, std::allocator<long long> >::_M_get_Tp_allocator() [200]
                0.00    0.00   13332/13332       long long* std::__uninitialized_default_n_a<long long*, unsigned long, long long>(long long*, unsigned long, std::allocator<long long>&) [351]
-----------------------------------------------
                0.00    0.00   13332/13332       distributeGraph(int, int, std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > > const&, int, std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&, int&, int&) [538]
[347]    0.0    0.00    0.00   13332         std::vector<long long, std::allocator<long long> >::vector(unsigned long, std::allocator<long long> const&) [347]
                0.00    0.00   13332/13334       std::vector<long long, std::allocator<long long> >::_S_check_init_len(unsigned long, std::allocator<long long> const&) [333]
                0.00    0.00   13332/13334       std::_Vector_base<long long, std::allocator<long long> >::_Vector_base(unsigned long, std::allocator<long long> const&) [325]
                0.00    0.00   13332/13332       std::vector<long long, std::allocator<long long> >::_M_default_initialize(unsigned long) [346]
-----------------------------------------------
                0.00    0.00   13332/13332       long long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long long*, unsigned long>(long long*, unsigned long) [345]
[348]    0.0    0.00    0.00   13332         void std::_Construct<long long>(long long*) [348]
                0.00    0.00   13332/2056322     operator new(unsigned long, void*) [79]
-----------------------------------------------
                0.00    0.00   13332/13332       long long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long long*, unsigned long>(long long*, unsigned long) [345]
[349]    0.0    0.00    0.00   13332         long long* std::__addressof<long long>(long long&) [349]
-----------------------------------------------
                0.00    0.00   13332/13332       long long* std::__uninitialized_default_n_a<long long*, unsigned long, long long>(long long*, unsigned long, std::allocator<long long>&) [351]
[350]    0.0    0.00    0.00   13332         long long* std::__uninitialized_default_n<long long*, unsigned long>(long long*, unsigned long) [350]
                0.00    0.00   13332/13332       long long* std::__uninitialized_default_n_1<true>::__uninit_default_n<long long*, unsigned long>(long long*, unsigned long) [345]
-----------------------------------------------
                0.00    0.00   13332/13332       std::vector<long long, std::allocator<long long> >::_M_default_initialize(unsigned long) [346]
[351]    0.0    0.00    0.00   13332         long long* std::__uninitialized_default_n_a<long long*, unsigned long, long long>(long long*, unsigned long, std::allocator<long long>&) [351]
                0.00    0.00   13332/13332       long long* std::__uninitialized_default_n<long long*, unsigned long>(long long*, unsigned long) [350]
-----------------------------------------------
                0.00    0.00    6629/13295       std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::back() [385]
                0.00    0.00    6666/13295       void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, Compare>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, Compare) [383]
[352]    0.0    0.00    0.00   13295         __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::operator-(long) const [352]
                0.00    0.00   13300/366243      __gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::__normal_iterator(std::pair<long long, int>* const&) [122]
-----------------------------------------------
                0.00    0.00   13288/13288       std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::~vector() [224]
[353]    0.0    0.00    0.00   13288         std::_Vector_base<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::~_Vector_base() [353]
                0.00    0.00   13675/13675       std::_Vector_base<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_Vector_impl::~_Vector_impl() [275]
                0.00    0.00   13513/19786       std::_Vector_base<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_deallocate(std::pair<long long, int>*, unsigned long) [252]
-----------------------------------------------
                0.00    0.00      12/13054       void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<std::pair<long long, int> const&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::pair<long long, int> const&) [451]
                0.00    0.00    6479/13054       void std::allocator_traits<std::allocator<std::pair<long long, int> > >::construct<std::pair<long long, int>, std::pair<long long, int> const&>(std::allocator<std::pair<long long, int> >&, std::pair<long long, int>*, std::pair<long long, int> const&) [387]
                0.00    0.00    6563/13054       void __gnu_cxx::new_allocator<std::pair<long long, int> >::construct<std::pair<long long, int>, std::pair<long long, int> const&>(std::pair<long long, int>*, std::pair<long long, int> const&) [386]
[354]    0.0    0.00    0.00   13054         std::pair<long long, int> const& std::forward<std::pair<long long, int> const&>(std::remove_reference<std::pair<long long, int> const&>::type&) [354]
-----------------------------------------------
                0.00    0.00   12439/12439       std::pair<long long, int>* std::__relocate_a<std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> > >(std::pair<long long, int>*, std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [357]
[355]    0.0    0.00    0.00   12439         std::pair<long long, int>* std::__relocate_a_1<std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> > >(std::pair<long long, int>*, std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [355]
                0.00    0.00   15453/23178       std::pair<long long, int>* std::__addressof<std::pair<long long, int> >(std::pair<long long, int>&) [221]
                0.00    0.00    7726/7726        void std::__relocate_object_a<std::pair<long long, int>, std::pair<long long, int>, std::allocator<std::pair<long long, int> > >(std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [373]
-----------------------------------------------
                0.00    0.00       4/12303       void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<std::pair<long long, int> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::pair<long long, int>&&) [526]
                0.00    0.00      24/12303       void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<std::pair<long long, int> const&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::pair<long long, int> const&) [451]
                0.00    0.00   12275/12303       void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<long long&, int&>(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, long long&, int&) [62]
[356]    0.0    0.00    0.00   12303         std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_S_relocate(std::pair<long long, int>*, std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [356]
                0.00    0.00   12268/12268       std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_S_do_relocate(std::pair<long long, int>*, std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&, std::integral_constant<bool, true>) [358]
-----------------------------------------------
                0.00    0.00   12293/12293       std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_S_do_relocate(std::pair<long long, int>*, std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&, std::integral_constant<bool, true>) [358]
[357]    0.0    0.00    0.00   12293         std::pair<long long, int>* std::__relocate_a<std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> > >(std::pair<long long, int>*, std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [357]
                0.00    0.00   37169/37169       std::pair<long long, int>* std::__niter_base<std::pair<long long, int>*>(std::pair<long long, int>*) [185]
                0.00    0.00   12439/12439       std::pair<long long, int>* std::__relocate_a_1<std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> > >(std::pair<long long, int>*, std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [355]
-----------------------------------------------
                0.00    0.00   12268/12268       std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_S_relocate(std::pair<long long, int>*, std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [356]
[358]    0.0    0.00    0.00   12268         std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_S_do_relocate(std::pair<long long, int>*, std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&, std::integral_constant<bool, true>) [358]
                0.00    0.00   12293/12293       std::pair<long long, int>* std::__relocate_a<std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> > >(std::pair<long long, int>*, std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [357]
-----------------------------------------------
                0.00    0.00    9547/9547        std::allocator_traits<std::allocator<std::pair<long long, int> > >::max_size(std::allocator<std::pair<long long, int> > const&) [360]
[359]    0.0    0.00    0.00    9547         __gnu_cxx::new_allocator<std::pair<long long, int> >::max_size() const [359]
                0.00    0.00    9709/15254       __gnu_cxx::new_allocator<std::pair<long long, int> >::_M_max_size() const [268]
-----------------------------------------------
                0.00    0.00    9424/9424        std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_S_max_size(std::allocator<std::pair<long long, int> > const&) [361]
[360]    0.0    0.00    0.00    9424         std::allocator_traits<std::allocator<std::pair<long long, int> > >::max_size(std::allocator<std::pair<long long, int> > const&) [360]
                0.00    0.00    9547/9547        __gnu_cxx::new_allocator<std::pair<long long, int> >::max_size() const [359]
-----------------------------------------------
                0.00    0.00    9363/9363        std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::max_size() const [363]
[361]    0.0    0.00    0.00    9363         std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_S_max_size(std::allocator<std::pair<long long, int> > const&) [361]
                0.00    0.00    9778/254606      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [133]
                0.00    0.00    9424/9424        std::allocator_traits<std::allocator<std::pair<long long, int> > >::max_size(std::allocator<std::pair<long long, int> > const&) [360]
-----------------------------------------------
                0.00    0.00    9235/9235        std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::max_size() const [363]
[362]    0.0    0.00    0.00    9235         std::_Vector_base<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_get_Tp_allocator() const [362]
-----------------------------------------------
                0.00    0.00    9037/9037        std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_check_len(unsigned long, char const*) const [397]
[363]    0.0    0.00    0.00    9037         std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::max_size() const [363]
                0.00    0.00    9363/9363        std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_S_max_size(std::allocator<std::pair<long long, int> > const&) [361]
                0.00    0.00    9235/9235        std::_Vector_base<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_get_Tp_allocator() const [362]
-----------------------------------------------
                0.00    0.00       2/8179        std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, Compare>::priority_queue<std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, void>() [518]
                0.00    0.00    8177/8179        _GLOBAL__sub_I__Z11exportToCSVRKSt6vectorIxSaIxEERKNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEi [1]
[364]    0.0    0.00    0.00    8179         std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::vector() [364]
                0.00    0.00    5484/5484        std::_Vector_base<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_Vector_base() [392]
-----------------------------------------------
                0.00    0.00    7815/7815        std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::empty() const [368]
[365]    0.0    0.00    0.00    7815         bool __gnu_cxx::operator==<std::pair<long long, int> const*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >(__gnu_cxx::__normal_iterator<std::pair<long long, int> const*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<long long, int> const*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > > const&) [365]
                0.00    0.00   15630/15630       __gnu_cxx::__normal_iterator<std::pair<long long, int> const*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::base() const [256]
-----------------------------------------------
                0.00    0.00       3/7815        newInsertEdgeAndUpdate(std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&, int, int, long long, int, int, int, int, int) [66]
                0.00    0.00    7812/7815        parallelDijkstra(int, int, int, int, std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > > const&, int, int, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&) [68]
[366]    0.0    0.00    0.00    7815         std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, Compare>::empty() const [366]
                0.00    0.00    7815/7815        std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::empty() const [368]
-----------------------------------------------
                0.00    0.00    7815/7815        std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::empty() const [368]
[367]    0.0    0.00    0.00    7815         std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::end() const [367]
                0.00    0.00    7815/28966       __gnu_cxx::__normal_iterator<std::pair<long long, int> const*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >::__normal_iterator(std::pair<long long, int> const* const&) [190]
-----------------------------------------------
                0.00    0.00    7815/7815        std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, Compare>::empty() const [366]
[368]    0.0    0.00    0.00    7815         std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::empty() const [368]
                0.00    0.00    7815/7815        std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::end() const [367]
                0.00    0.00    7815/21151       std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::begin() const [223]
                0.00    0.00    7815/7815        bool __gnu_cxx::operator==<std::pair<long long, int> const*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >(__gnu_cxx::__normal_iterator<std::pair<long long, int> const*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<long long, int> const*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > > const&) [365]
-----------------------------------------------
                0.00    0.00    7811/7811        parallelDijkstra(int, int, int, int, std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > > const&, int, int, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&) [68]
[369]    0.0    0.00    0.00    7811         std::_Bit_reference::operator bool() const [369]
-----------------------------------------------
                0.00    0.00    7811/7811        parallelDijkstra(int, int, int, int, std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > > const&, int, int, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&) [68]
[370]    0.0    0.00    0.00    7811         std::_Bit_reference::operator=(bool) [370]
-----------------------------------------------
                0.00    0.00       2/7750        void std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::_M_realloc_insert<std::pair<long long, int> >(__gnu_cxx::__normal_iterator<std::pair<long long, int>*, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > > >, std::pair<long long, int>&&) [526]
                0.00    0.00      21/7750        std::pair<long long, int>& std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::emplace_back<std::pair<long long, int> >(std::pair<long long, int>&&) [422]
                0.00    0.00    7727/7750        void std::__relocate_object_a<std::pair<long long, int>, std::pair<long long, int>, std::allocator<std::pair<long long, int> > >(std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [373]
[371]    0.0    0.00    0.00    7750         void std::allocator_traits<std::allocator<std::pair<long long, int> > >::construct<std::pair<long long, int>, std::pair<long long, int> >(std::allocator<std::pair<long long, int> >&, std::pair<long long, int>*, std::pair<long long, int>&&) [371]
                0.00    0.00    7749/15523       std::pair<long long, int>&& std::forward<std::pair<long long, int> >(std::remove_reference<std::pair<long long, int> >::type&) [267]
                0.00    0.00    7749/7749        void __gnu_cxx::new_allocator<std::pair<long long, int> >::construct<std::pair<long long, int>, std::pair<long long, int> >(std::pair<long long, int>*, std::pair<long long, int>&&) [372]
-----------------------------------------------
                0.00    0.00    7749/7749        void std::allocator_traits<std::allocator<std::pair<long long, int> > >::construct<std::pair<long long, int>, std::pair<long long, int> >(std::allocator<std::pair<long long, int> >&, std::pair<long long, int>*, std::pair<long long, int>&&) [371]
[372]    0.0    0.00    0.00    7749         void __gnu_cxx::new_allocator<std::pair<long long, int> >::construct<std::pair<long long, int>, std::pair<long long, int> >(std::pair<long long, int>*, std::pair<long long, int>&&) [372]
                0.00    0.00    7750/2056322     operator new(unsigned long, void*) [79]
                0.00    0.00    7749/15523       std::pair<long long, int>&& std::forward<std::pair<long long, int> >(std::remove_reference<std::pair<long long, int> >::type&) [267]
-----------------------------------------------
                0.00    0.00    7726/7726        std::pair<long long, int>* std::__relocate_a_1<std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> > >(std::pair<long long, int>*, std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [355]
[373]    0.0    0.00    0.00    7726         void std::__relocate_object_a<std::pair<long long, int>, std::pair<long long, int>, std::allocator<std::pair<long long, int> > >(std::pair<long long, int>*, std::pair<long long, int>*, std::allocator<std::pair<long long, int> >&) [373]
                0.00    0.00    7727/7750        void std::allocator_traits<std::allocator<std::pair<long long, int> > >::construct<std::pair<long long, int>, std::pair<long long, int> >(std::allocator<std::pair<long long, int> >&, std::pair<long long, int>*, std::pair<long long, int>&&) [371]
                0.00    0.00    7726/125274      std::remove_reference<std::pair<long long, int>&>::type&& std::move<std::pair<long long, int>&>(std::pair<long long, int>&) [152]
                0.00    0.00    7725/23178       std::pair<long long, int>* std::__addressof<std::pair<long long, int> >(std::pair<long long, int>&) [221]
                0.00    0.00    7725/14393       void std::allocator_traits<std::allocator<std::pair<long long, int> > >::destroy<std::pair<long long, int> >(std::allocator<std::pair<long long, int> >&, std::pair<long long, int>*) [272]
-----------------------------------------------
                0.00    0.00       1/6668        newInsertEdgeAndUpdate(std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > >&, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&, int, int, long long, int, int, int, int, int) [66]
                0.00    0.00    6667/6668        parallelDijkstra(int, int, int, int, std::vector<std::vector<Edge, std::allocator<Edge> >, std::allocator<std::vector<Edge, std::allocator<Edge> > > > const&, int, int, std::vector<long long, std::allocator<long long> >&, std::vector<int, std::allocator<int> >&) [68]
[374]    0.0    0.00    0.00    6668         std::priority_queue<std::pair<long long, int>, std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >, Compare>::pop() [374]
                0.00    0.00    6668/37068       std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::end() [186]
                0.00    0.00    6668/32550       std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::begin() [187]
                0.00    0.00    6668/6668        std::vector<std::pair<long long, int>, std::allocator<std::pair<long long, int> > >::pop_back() [375]
